광고소재명,광고소재등록일,광고소재초수,대업종 분류,중업종 분류,소업종 분류,광고주명,광고회사명,광고제작사,AISAC_URL,실제재생초수
골프존마켓_돌싱편_15,2021-09-23,15.0,유통,유통기타,유통기타,골프존유통,안나푸르나아이디어랩,필름존,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812368H01_1_21-TH-09-894,15.02
박씨그리프테트라주_기저질환중년_15,2021-09-23,15.0,제약및의료,"백신,구충및살충제",예방백신,사노피 파스퇴르 주식회사,주식회사 더바인씨엔엠월드와이드,더바인,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812381H01_1_21-TH-09-901,15.02
하리보_스타믹스_15,2021-09-23,15.0,식품,제과,캬라멜및제리,하리보,그룹엠코리아 주식회사,레오버넷,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812394H01_1_21-TH-09-884,15.02
흥국생명_다사랑 OK 간편 건강보험,2021-09-23,120.0,가정용전기전자,가사용전기전자,가사용전기전자기타,흥국생명,(주)연합뉴스티브이,,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812370H01_1_21-HC-09-092,120.05
무학 좋은데이 : 취준생편,2021-09-23,15.0,음료및기호식품,기호식품,기호식품기타,무학,무학,,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/814921H01_1_21-TX-11-020,15.02
보건복지부_노담이면 좋겠어 런칭_30,2021-09-23,30.0,관공서및단체,관공서및단체기타,관공서및단체기타,보건복지부,(주)에이치에스애드,LG애드,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812341H01_1_21-TH-09-876,30.03
박씨그리프테트라주_임신한육아맘_15,2021-09-23,15.0,제약및의료,"백신,구충및살충제",예방백신,사노피 파스퇴르 주식회사,주식회사 더바인씨엔엠월드와이드,더바인,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812377H01_1_21-TH-09-897,15.02
박씨그리프테트라주_중년남_15,2021-09-23,15.0,제약및의료,"백신,구충및살충제",예방백신,사노피 파스퇴르 주식회사,주식회사 더바인씨엔엠월드와이드,더바인,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812382H01_1_21-TH-09-900,15.02
옥스포드_옥스포드타운에디숀_15,2021-09-23,15.0,가정용품,완구류,완구류제품종합,(주)옥스포드,(주)인터콤어소시에이션,(주)인터콤어소시에이션,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812350H01_1_21-TH-09-889,15.02
원스토어_원스토호,2021-09-23,30.0,서비스,서비스기타,서비스기타,원스토어 주식회사,TBWA KOREA(주),TBWA KOREA,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812347H01_1_21-TH-09-881,15.02
DB손해보험_내맘에 쏙 드는 건강보험,2021-09-23,120.0,가정용전기전자,가사용전기전자,가사용전기전자기타,DB손해보험,(주)연합뉴스티브이,,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/820204H01_1_22-HC-02-079,120.05
좋은데이_사장님편_15,2021-09-23,15.0,음료및기호식품,알콜음료,소주,무학,,,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812403H01_1_21-HC-09-100,15.02
좋은데이_집순이편_15,2021-09-23,15.0,음료및기호식품,알콜음료,소주,무학,,,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812404H01_1_21-HC-09-099,15.02
네이버 현대카드,2021-09-23,15.0,"금융,보험및증권",금융및보험,신용카드,현대카드(주),(주)이노션,어댑터,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/813004H01_1_21-TH-10-060,15.02
미미월드_동글이 펫미용실_15,2021-09-23,15.0,가정용품,완구류,일반완구,(주)미미월드,(주)와우매니지먼트그룹,렉스프로덕션,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812815H01_1_21-TJ-09-171,15.02
제21회 청소년영화제,2021-09-23,20.0,서비스,서비스기타,서비스기타,(사)한국청소년영상예술진흥원,주식회사 제이엔프로,(주)제이엔프로,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/813022H01_1_21-TH-10-074,20.02
뮤지컬 헬로카봇_20,2021-09-17,20.0,서비스,문화및공연,공연,(주)하쿠나마타타,(주)문화공장오감,(주)하쿠나마타타,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812250H01_1_21-TH-09-822,20.02
진로 : 캡틴껍편_15,2021-09-17,15.0,음료및기호식품,알콜음료,소주,(주)하이트진로,(주)이노션,(주)한컴,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812260H01_1_21-TX-09-020,15.02
K2_수지 비숑,2021-09-17,15.0,패션,캐주얼의류,방한의류,케이투코리아(주),(주)에이치에스애드,(주)꾸욱꾸욱,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/813823H01_1_21-TH-10-672,15.02
볼보 XC60 : 스마트한 세상을 완성하다편_30,2021-09-17,30.0,수송기기,승용자동차,중형승용차,(주)볼보자동차코리아,그룹엠코리아 주식회사,그레이월드와이드,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812282H01_1_21-TH-09-817,30.03
삼성전자 팀삼성 : 시네마편,2021-09-17,45.0,가정용전기전자,가정용전기전자기타,가정용전기전자제품종합,삼성전자(주),(주)제일기획,MAT,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/813241H01_1_21-TH-10-219,45.05
김대중컨벤션센터 행사_20,2021-09-17,20.0,관공서및단체,관공서및단체기타,관공서및단체기타,김대중컨벤션센터,(주)프로덕션 고추잠자리,(주)프로덕션고추잠자리,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812326H01_1_21-TH-09-869,20.02
에스엠경남기업_경남아너스빌_15,2021-09-17,15.0,"건설,건재및부동산",건설,건설제품종합,,,,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812694H01_1_21-HC-09-143,15.02
코카콜라 : 리얼매직편_30,2021-09-17,30.0,음료및기호식품,비알콜음료,콜라,한국코카콜라유한회사,(주)에이치에스애드,(주)앨리스퀘어,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/826614H01_1_22-TX-06-031,30.03
케이투 씬에어 : 씬하게. 핫하게. 편_15,2021-09-17,15.0,패션,캐주얼의류,방한의류,(주)케이투코리아,(주)에이치에스애드,(주)꾸욱꾸욱,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812244H01_1_21-TH-09-818,15.02
미미 화장가방,2021-09-17,20.0,가정용품,완구류,일반완구,(주)미미월드,(주)와우매니지먼트그룹,파인애플픽쳐스,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812537H01_1_21-TH-09-995,15.02
보람상조_어머니,2021-09-17,15.0,가정용전기전자,가사용전기전자,가사용전기전자기타,보람상조,(주)연합뉴스티브이,,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812413H01_1_21-HC-09-103,15.02
뮤직카우 : 음악저작권투자편_30,2021-09-17,30.0,"금융,보험및증권",금융및보험,금융및보험기타,(주)뮤직카우,직거래,(주)아스트로보이픽쳐스,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812318H01_1_21-TH-09-863,30.03
K2 씬에어_다운에서 씬에어로,2021-09-17,15.0,패션,캐주얼의류,방한의류,케이투코리아(주),(주)에이치에스애드,(주)꾸욱꾸욱,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812247H01_1_21-TH-09-819,15.02
레인보우앤네이처_레이델 폴리코사놀 20,2021-09-17,30.0,가정용전기전자,가사용전기전자,가사용전기전자기타,,(주)연합뉴스티브이,,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812266H01_1_21-HC-09-085,30.03
리만코리아_인셀덤_보타랩,2021-09-17,30.0,화장품및보건용품,여성기초화장품,여성기초화장품제품종합,(주)리만코리아,(주)디디비코리아,(주)앨리스퀘어,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812252H01_1_21-TH-09-823,30.03
"뮤직카우 : 요즘 투자 뮤직카우, 음악 저작권 투자편_30",2021-09-17,30.0,"금융,보험및증권","금융,보험및증권기타","금융,보험및증권기타",(주)뮤직카우,직거래,도스필름,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812316H01_1_21-TH-09-861,30.03
보람상조_15,2021-09-17,15.0,그룹및기업광고,그룹광고,그룹PR,,,,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812257H01_1_21-HC-09-082,15.02
올앳미 콜라겐3270 _최대함량 기능성 콜라겐,2021-09-17,15.0,식품,건강식품,건강식품제품종합,종근당건강(주),(주)벨커뮤니케이션즈,(주)벨커뮤니케이션즈,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812327H01_1_21-TH-09-868,15.02
번개장터 : 취향을 거래하자_취향금수저편_15,2021-09-17,15.0,서비스,서비스기타,서비스기타,(주)번개장터,(주)이노션,오스카,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812253H01_1_21-TH-09-826,15.02
탑텐_온에어,2021-09-17,15.0,패션,내의류,기능성내의,신성통상(주),(주)에이치에스애드,(주) 케이트프로덕션,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/863837H01_1_24-TH-09-909,30.03
디비손해보험 : 약속으로 세상은 이어진다편_15,2021-09-17,15.0,"금융,보험및증권",금융및보험,손해보험,(주)디비손해보험,(주)오리콤,(주)오리콤,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812321H01_1_21-TH-09-865,15.02
지오다노 : 전지현편_30,2021-09-17,30.0,패션,캐주얼의류,캐주얼의류제품종합,(주)지오다노,(주)제일기획,매터스인류크,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812273H01_1_21-TH-09-844,30.03
엘지 디오스 김치톡톡 오브제 컬렉션_30,2021-09-17,30.0,가정용전기전자,주방용전기전자,냉장고,(주)엘지전자,(주)에이치에스애드,(주)TBWA KOREA,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812258H01_1_21-TH-09-827,30.03
백제문화제_20,2021-09-17,20.0,서비스,문화및공연,"전시, 박람회 및 학술회의",(주)위너지비엠,(주)그레이아츠컴퍼니,(주)위너지비엠,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/829717H01_1_22-HC-08-080,30.03
스마일벤처스 캐치패션 : 100%공식럭셔리편,2021-09-17,45.0,유통,특수유통,전자상거래,주식회사 스마일벤처스,(주)디렉터스컴퍼니,디렉터스컴퍼니,NULL,NULL
볼보 XC60_스마트한 세상을 완성하라,2021-09-17,15.0,수송기기,승용자동차,중형승용차,주식회사 볼보자동차코리아,그룹엠코리아 주식회사,그레이월드와이드,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812281H01_1_21-TH-09-816,15.02
미미 화장가방_15,2021-09-17,15.0,가정용품,완구류,일반완구,(주)미미월드,(주)와우매니지먼트그룹,파인애플픽쳐스,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812537H01_1_21-TH-09-995,15.02
번개장터_브랜드필름,2021-09-17,15.0,서비스,서비스기타,서비스기타,번개장터(주),(주)이노션,오스카,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812254H01_1_21-TH-09-824,15.02
대원제약 뉴베인,2021-09-17,15.0,제약및의료,제약및의료기타,제약및의료기타,대원제약(주),(주)애드리치,애드리치,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/838622H01_1_23-TH-03-550,15.02
락토핏 : 내몸에 핏 락토핏편_15,2021-09-17,15.0,식품,건강식품,건강보조식품,(주)종근당건강,(주)벨커뮤니케이션즈,(주)원더브랜드,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/815089H01_1_21-TH-11-285,15.02
홈라이프차전시회,2021-09-17,20.0,관공서및단체,관공서및단체기타,관공서및단체기타,김대중컨벤션센터,한국언론진흥재단,주)프로덕션고추잠자리,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812272H01_1_21-TH-09-838,20.02
삼성 비스포크 김치플러스 : 푸드에 진심이라면편_30,2021-09-17,30.0,가정용전기전자,주방용전기전자,냉장고,(주)삼성전자,(주)제일기획,(주)제일기획,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812483H01_1_21-TH-09-963,30.03
삼성 라이프스타일 TV_카카오,2021-09-17,60.0,가정용전기전자,영상기기,TV,삼성전자(주),(주)제일기획,제일기획,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812663H01_1_21-TJ-09-056,60.06
신영증권_아버지가남긴진짜유산,2021-09-17,60.0,"금융,보험및증권",주식및유가증권,주식증권,신영증권(주),(주)이노션,밴드앤링크,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812715H01_1_21-TJ-09-105,60.06
삼성전자_팀 삼성편_60,2021-09-17,60.0,가정용전기전자,가정용전기전자기타,가정용전기전자제품종합,삼성전자(주),(주)제일기획,매트프로덕션,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812333H01_1_21-TH-09-872,60.06
삼성전자_팀 삼성 펫케어편_45,2021-09-17,45.0,가정용전기전자,가정용전기전자기타,가정용전기전자제품종합,삼성전자(주),(주)제일기획,매트프로덕션,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812332H01_1_21-TH-09-873,45.05
올앳미 콜라겐3270 : 최대함량 기능성 콜라겐편_15,2021-09-17,15.0,식품,건강식품,건강식품제품종합,(주)종근당건강,(주)벨커뮤니케이션즈,(주)벨커뮤니케이션즈,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812328H01_1_21-TH-09-867,15.02
경기도청_경기지역화폐,2021-09-17,30.0,가정용전기전자,가사용전기전자,가사용전기전자기타,경기도 경기도시장상권진흥원,(주)연합뉴스티브이,,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836493H01_1_23-TH-01-498,15.02
DB손해보험_기업 PR,2021-09-17,30.0,"금융,보험및증권",금융및보험,손해보험,디비손해보험 주식회사,(주)오리콤,오리콤,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/867250H01_1_24-TH-12-460,15.02
볼보 XC60 : 스마트한 세상을 완성하다편_45,2021-09-17,45.0,수송기기,승용자동차,중형승용차,볼보자동차코리아,그룹엠코리아 주식회사,그레이월드와이드,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812280H01_1_21-TH-09-813,45.05
삼성 비스포크 김치플러스_푸드에 진심이라면,2021-09-17,30.0,가정용전기전자,주방용전기전자,냉장고,삼성전자(주),(주)제일기획,제일기획,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/815869H01_1_21-TH-11-855,30.03
김제 지평선축제_20,2021-09-17,20.0,관공서및단체,관공서및단체기타,관공서및단체기타,김제시청,한국언론진흥재단,파스텔미디어,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812271H01_1_21-TH-09-837,20.02
탑텐 온에어 : 이렇게 겨울은 오네요_30,2021-09-17,30.0,패션,내의류,기능성내의,(주)신성통상,(주)에이치에스애드,(주) 케이트프로덕션,NULL,NULL
울산안전산업위크_20,2021-09-17,20.0,서비스,서비스기타,서비스기타,(주)비컴기획,(주)팀티그리스,세진음반,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812267H01_1_21-TH-09-833,20.02
신영증권_묻지않은꿈,2021-09-17,60.0,"금융,보험및증권",주식및유가증권,주식증권,신영증권(주),(주)이노션,밴드앤링크,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812716H01_1_21-TJ-09-106,60.06
락토핏 : 내몸에 핏 락토핏편_15,2021-09-17,15.0,식품,건강식품,건강보조식품,(주)종근당건강,(주)벨커뮤니케이션즈,(주)원더브랜드,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/815089H01_1_21-TH-11-285,15.02
뮤직카우 : 음악저작권투자편_15,2021-09-17,15.0,"금융,보험및증권","금융,보험및증권기타","금융,보험및증권기타",(주)뮤직카우,직거래,(주)아스트로보이픽쳐스,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812319H01_1_21-TH-09-862,15.02
번개장터 : 취향을 거래하자_취향거래편_30,2021-09-17,30.0,서비스,서비스기타,서비스기타,(주)번개장터,(주)이노션,오스카,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812255H01_1_21-TH-09-825,30.03
신영증권_재산통제,2021-09-17,15.0,"금융,보험및증권",주식및유가증권,주식증권,신영증권(주),(주)이노션,밴드앤링크,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/813433H01_1_21-TH-10-376,15.02
그래미_여명 청년층,2021-09-17,15.0,가정용전기전자,가사용전기전자,가사용전기전자기타,여명,(주)연합뉴스티브이,,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/813305H01_1_21-HC-10-031,15.02
"뮤직카우 : 요즘 투자 뮤직카우, 음악 저작권 투자편_15",2021-09-17,15.0,"금융,보험및증권","금융,보험및증권기타","금융,보험및증권기타",(주)뮤직카우,직거래,도스필름,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812317H01_1_21-TH-09-860,15.02
아산 방축동 해외명품 할인행사_30,2021-09-17,30.0,패션,가방류,가방류기타,아르떼미디어(Arte media),(주)서현애드,프로덕션 모던,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812314H01_1_21-TH-09-858,30.03
코카콜라 : 리얼매직편_15,2021-09-17,15.0,음료및기호식품,비알콜음료,콜라,한국코카콜라유한회사,(주)에이치에스애드,(주)앨리스퀘어,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812259H01_1_21-TX-09-019,15.02
신라면 건면 : 맛있고 깔끔하다편_15,2021-09-17,15.0,식품,면류,봉지인스턴트면류,(주)농심,(주)농심기획,(주)농심기획,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812329H01_1_21-TH-09-866,15.02
광동_침향환 진녹경,2021-09-16,120.0,가정용전기전자,가사용전기전자,가사용전기전자기타,광동,(주)연합뉴스티브이,,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812196H01_1_21-HC-09-079,120.05
DB손해보험_약속으로 세상은 이어진다,2021-09-16,15.0,"금융,보험및증권",금융및보험,손해보험,디비손해보험 주식회사,(주)오리콤,오리콤,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/814762H01_1_21-HC-11-007,15.02
숨37° 숨마 엘릭서 에센스 : 불멸의 금빛에너지 여신_30초편,2021-09-16,30.0,화장품및보건용품,여성기초화장품,여성일반기초화장품,(주)엘지생활건강,(주)에스엠컬처앤콘텐츠 광고사업부문,(주)파파가 준 카메라,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812186H01_1_21-TH-09-787,30.03
토몬카_터치앤고,2021-09-16,20.0,가정용품,완구류,완구류제품종합,오로라월드(주),(주)파인애드컴,(주)영상네트워크,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812184H01_1_21-TH-09-789,20.02
번개장터 : 취향을 거래하자_취향금수저편_15,2021-09-16,15.0,서비스,서비스기타,서비스기타,(주)번개장터,(주)이노션,오스카,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812253H01_1_21-TH-09-826,15.02
경기지역화폐_30,2021-09-16,30.0,관공서및단체,중앙및지방관공서,지방자치단체,(재)경기도시장상권진흥원,한국언론진흥재단,(주)플루토스튜디오,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812191H01_1_21-TH-09-773,30.03
맥심 티오피 : 새로운 시작이 필요한 순간편_15,2021-09-16,15.0,음료및기호식품,기호식품,커피및커피믹스,(주)동서식품,(주)제일기획,매스메스에이지,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812182H01_1_21-TH-09-792,15.02
금산인삼 슈퍼위크_20,2021-09-16,20.0,관공서및단체,관공서및단체기타,관공서및단체제품종합,한국언론진흥재단,(주)나루에서,(주)나루에서,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812192H01_1_21-TH-09-771,20.02
경기지역화폐_명절용,2021-09-16,30.0,관공서및단체,중앙및지방관공서,지방자치단체,(재)경기도시장상권진흥원,한국언론진흥재단,(주)플루토스튜디오,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812188H01_1_21-TH-09-772,30.03
SSF샵 : 세상이 사랑하는 패션편_30,2021-09-16,30.0,패션,패션기타,패션기업PR,삼성물산에스에스패션,TBWA KOREA(주),"엘리먼트, 본그레이",https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812146H01_1_21-TH-09-744,30.03
에스에스에프샵 : 포트폴리오편,2021-09-16,15.0,패션,패션기타,패션기업PR,삼성물산에스에스패션,(주)TBWA KOREA,(주)TBWA KOREA,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812149H01_1_21-TH-09-742,15.02
번개장터 : 취향을 거래하자_취향거래편_15,2021-09-16,15.0,서비스,서비스기타,서비스기타,(주)번개장터,(주)이노션월드와이드,오스카스튜디오,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812110H01_1_21-TH-09-717,15.02
태양자동문,2021-09-16,15.0,가정용전기전자,가사용전기전자,가사용전기전자기타,태양자동문,(주)연합뉴스티브이,,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812106H01_1_21-HC-09-071,15.02
까사미아 : casa라는 신세계_다이닝룸편_30,2021-09-16,30.0,가정용품,가구류,가구류제품종합,(주)신세계까사,(주)에이치에스애드,(주)꾸욱꾸욱,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812112H01_1_21-TH-09-715,30.03
2020보은대추축제_20,2021-09-16,20.0,관공서및단체,관공서및단체기타,관공서및단체기타,보은군청,(주)채널디,채널디,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812115H01_1_21-TH-09-699,20.02
호텔스컴바인 : 호캉스의 정석 본편,2021-09-16,15.0,서비스,여행,여행알선,호텔스컴바인드코리아,TBWA KOREA(주),얼리하이,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/814479H01_1_21-TJ-10-129,15.02
엘지 시그니처 : 엑스알 아트편_60,2021-09-16,60.0,가정용전기전자,가정용전기전자기타,가정용전기전자제품종합,(주)엘지전자,(주)에이치에스애드,에이피씨,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812103H01_1_21-TH-09-688,60.06
골프존 지디알_B_15,2021-09-16,15.0,서비스,스포츠및오락시설,스포츠시설,(주)골프존,(주)싸이더스스튜디오엑스,(주)슈퍼마켓크리에이티브,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812166H01_1_21-TH-09-766,15.02
에스에스에프샵_포트폴리오편_15,2021-09-16,15.0,패션,패션기타,패션기업PR,삼성물산에스에스패션,TBWA KOREA(주),TBWA KOREA,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/812145H01_1_21-TH-09-745,15.02
맥심 티오피 : 새로운 시작이 필요한 순간편_A_30,2021-09-16,30.0,음료및기호식품,기호식품,커피및커피믹스,(주)동서식품,(주)제일기획,매스메스에이지,,
2021익산문화재야행_20,2021-09-16,20.0,관공서및단체,중앙및지방관공서,지방자치단체,익산시청,한국언론진흥재단,고도프로덕션,,
골프존 지디알_C_15,2021-09-16,15.0,서비스,스포츠및오락시설,스포츠시설,(주)골프존,(주)싸이더스스튜디오엑스,(주)슈퍼마켓크리에이티브,,
세노비스 키즈_히어로 3총사 요즘건강편_15,2021-09-16,15.0,식품,건강식품,건강식품제품종합,사노피아벤티스,옴니콤미디어그룹코리아(주),레오버넷,,
케이투 씬에어 : 다운에서 씬에어로편_15,2021-09-16,15.0,패션,캐주얼의류,방한의류,(주)케이투코리아,(주)에이치에스애드,(주)꾸욱꾸욱,,
스포독_20,2021-09-16,20.0,그룹및기업광고,그룹광고,그룹PR,(주)스포독,(주)커뮤니케이션창,(주)커뮤니케이션창,,
대우건설 : 위대함은 계속되고 있다편_15,2021-09-16,15.0,"건설,건재및부동산",건설,건설,(주)대우건설,(주)한컴,오스카스튜디오,,
필립스_NEW SkinlQ 9000 프레스티지,2021-09-16,15.0,가정용전기전자,가사용전기전자,전기이미용기기,주식회사 필립스코리아,금강오길비(유),(주)달링프로덕션,,
골프존 지디알_C_30,2021-09-16,30.0,서비스,스포츠및오락시설,스포츠시설,(주)골프존,(주)싸이더스스튜디오엑스,(주)슈퍼마켓크리에이티브,,
링티 : 학부모편,2021-09-16,15.0,음료및기호식품,음료및기호식품기타,음료및기호식품기타,(주)링커워터,(주)애드쿠아인터렉티브,(주)애드쿠아인터렉티브,,
신협보험 어부바송_15,2021-09-16,15.0,"금융,보험및증권",금융및보험,금융및보험제품종합,신용협동조합중앙회,(주)라아미디어,(주)아이디어달리,,
판시딜_스타일까지 생각한다면,2021-09-16,15.0,제약및의료,두피및피부용제,두피및피부용제기타,동국제약(주),동국헬스케어홀딩스(주),(주)크레마,,
원신 : 1주년편_15,2021-09-16,15.0,컴퓨터및정보통신,컴퓨터게임,모바일게임,miHoYo Entertainment Limited,주식회사 아테나팀,(주)아테나팀,,
보람상조 : 어머니편_15,2021-09-16,15.0,그룹및기업광고,그룹광고,그룹PR,,,,,
K2 비숑 플리스다운 : 겉 뽀 속 따편_15,2021-09-16,15.0,패션,캐주얼의류,방한의류,케이투코리아(주),(주)에이치에스애드,(주)꾸욱꾸욱,,
안동 영무예다음 포레스트_30,2021-09-16,30.0,"건설,건재및부동산",부동산임대및매매,아파트임대및매매,(주)첼윤,(주)애드프로패셔널,(주)이상한나라,,
보람상조 : 아버지편_15,2021-09-16,15.0,가정용전기전자,가사용전기전자,가사용전기전자기타,,,,,
맥심 티오피 : 새로운 시작이 필요한 순간편_30,2021-09-16,30.0,음료및기호식품,기호식품,커피및커피믹스,(주)동서식품,(주)제일기획,매스메스에이지,,
링티 : 밭일편_15,2021-09-16,15.0,음료및기호식품,음료및기호식품기타,음료및기호식품기타,주식회사 링티,(주)애드쿠아인터렉티브,(주)애드쿠아인터렉티브,,
롯데케미칼 : 화학으로 세상에 추진력을 더합니다편_15,2021-09-16,15.0,화학공업,화학공업기타,화학공업기업PR,롯데케미칼(주),(주)대홍기획,빅인스퀘어,,
안동 영무예다음 포레스트_15,2021-09-16,15.0,"건설,건재및부동산",부동산임대및매매,아파트임대및매매,(주)첼윤,(주)애드프로패셔널,(주)이상한나라,,
한국가스안전공사_부탄캔 안전사용편_40,2021-09-16,40.0,관공서및단체,관공서및단체기타,관공서및단체기업PR,,,,,
안동 영무예다음 포레스트_15,2021-09-16,15.0,"건설,건재및부동산",부동산임대및매매,아파트임대및매매,(주)첼윤,(주)애드프로패셔널,(주)이상한나라,,
골프존 지디알_A_30,2021-09-16,30.0,서비스,스포츠및오락시설,스포츠시설,(주)골프존,(주)엠허브,(주)슈퍼마켓크리에이티브,,
삼성전자 : 팀삼성_펫케어편_45,2021-09-16,45.0,가정용전기전자,가정용전기전자기타,가정용전기전자기타,삼성전자(주),(주)제일기획,MAT,,
홈플러스 둔산점,2021-09-16,20.0,패션,패션기타,패션기타,홍시,(주)서현애드,모던필름,,
국제종자박람회_30,2021-09-16,30.0,그룹및기업광고,기타광고,기타기업기타,백두기획,(주)미디어맥스,(주)미디어맥스,,
한방산업 한방흙침대,2021-09-16,30.0,가정용품,가구류,가정용가구,한방산업,주식회사클루엔터테인먼트,클루프로덕션,,
"롯데 : 오늘을 새롭게, 내일을 이롭게편_30",2021-09-16,30.0,그룹및기업광고,그룹광고,그룹PR,롯데지주(주),(주)대홍기획,대홍기획,,
에스에스에프샵 : 세상이 사랑하는 패션편,2021-09-16,15.0,패션,패션기타,패션기업PR,삼성물산에스에스패션,(주)TBWA KOREA,(주)TBWA KOREA,,
링티 : 등산편_15,2021-09-16,15.0,음료및기호식품,음료및기호식품기타,음료및기호식품기타,주식회사 링티,(주)애드쿠아인터렉티브,(주)애드쿠아인터렉티브,,
올앳미 콜라겐3270 : 최대함량 기능성 콜라겐편_15,2021-09-16,15.0,식품,건강식품,건강식품제품종합,종근당건강(주),(주)벨커뮤니케이션즈,(주)벨커뮤니케이션즈,,
번개장터 : 취향을 거래하자_취향거래편_30,2021-09-16,30.0,서비스,서비스기타,서비스기타,(주)번개장터,이노션월드와이드,오스카스튜디오,,
